title,year,cover_date,journal,authors,doi,eid,scopus_id,citedby_count,subtype,description
Preliminary experience with stent-assisted coiling of aneurysms arising from small (<2.5 mm) cerebral vessels using the low-profile visualized intraluminal support device,2017,2017-06-01,American Journal of Neuroradiology,Wang C.C.,10.3174/ajnr.A5145,2-s2.0-85020538133,SCOPUS_ID:85020538133,25,Article,
Differentiation of enhancing glioma and primary central nervous system lymphoma by texture-based machine learning,2017,2017-06-01,American Journal of Neuroradiology,Alcaide-Leon P.,10.3174/ajnr.A5173,2-s2.0-85020543132,SCOPUS_ID:85020543132,59,Article,
"Measurable supratentorial white matter volume changes in patients with diffuse intrinsic pontine glioma treated with an anti-vascular endothelial growth factor agent, steroids, and radiation",2017,2017-06-01,American Journal of Neuroradiology,Svolos P.,10.3174/ajnr.A5159,2-s2.0-85020534405,SCOPUS_ID:85020534405,5,Article,
4D DSA for dynamic visualization of cerebral vasculature: A single-center experience in 26 cases,2017,2017-06-01,American Journal of Neuroradiology,Lang S.,10.3174/ajnr.A5161,2-s2.0-85020498694,SCOPUS_ID:85020498694,43,Article,
"Regarding ""embolization of intracranial dural arteriovenous fistulas using PHIL liquid embolic agent in 26 patients: A multicenter study""",2017,2017-06-01,American Journal of Neuroradiology,Bhatia V.,10.3174/ajnr.A5142,2-s2.0-85020540927,SCOPUS_ID:85020540927,0,Letter,
Asymmetric Meckel cave enlargement: A potential marker of PHACES syndrome,2017,2017-06-01,American Journal of Neuroradiology,Wright J.N.,10.3174/ajnr.A5140,2-s2.0-85020542984,SCOPUS_ID:85020542984,8,Article,
Pretreatment ADC values predict response to radiosurgery in vestibular schwannomas,2017,2017-06-01,American Journal of Neuroradiology,Camargo A.,10.3174/ajnr.A5144,2-s2.0-85020537101,SCOPUS_ID:85020537101,26,Article,
"Relationships among cortical glutathione levels, brain amyloidosis, and memory in healthy older adults investigated in vivo with 1H-MRS and Pittsburgh compound-B PET",2017,2017-06-01,American Journal of Neuroradiology,Chiang G.C.,10.3174/ajnr.A5143,2-s2.0-85020498396,SCOPUS_ID:85020498396,61,Article,
"Synthetic MRI for clinical neuroimaging: Results of the magnetic resonance image compilation (MAGiC) prospective, multicenter, multireader trial",2017,2017-06-01,American Journal of Neuroradiology,Tanenbaum L.N.,10.3174/ajnr.A5227,2-s2.0-85020549252,SCOPUS_ID:85020549252,268,Article,
Asymmetric Meckel cave enlargement: A potential marker of PHACES syndrome,2017,2017-06-01,American Journal of Neuroradiology,Wright J.N.,10.3174/ajnr.A5140,2-s2.0-85020542984,SCOPUS_ID:85020542984,8,Article,
Pretreatment ADC values predict response to radiosurgery in vestibular schwannomas,2017,2017-06-01,American Journal of Neuroradiology,Camargo A.,10.3174/ajnr.A5144,2-s2.0-85020537101,SCOPUS_ID:85020537101,26,Article,
"Relationships among cortical glutathione levels, brain amyloidosis, and memory in healthy older adults investigated in vivo with 1H-MRS and Pittsburgh compound-B PET",2017,2017-06-01,American Journal of Neuroradiology,Chiang G.C.,10.3174/ajnr.A5143,2-s2.0-85020498396,SCOPUS_ID:85020498396,61,Article,
Initial performance of NI-RADS to predict residual or recurrent head and neck squamous cell carcinoma,2017,2017-06-01,American Journal of Neuroradiology,Krieger D.A.,10.3174/ajnr.A5157,2-s2.0-85020524966,SCOPUS_ID:85020524966,58,Article,
"Clinically feasible microstructural MRI to quantify cervical spinal cord tissue injury using DTI, MT, and T2∗-weighted imaging: Assessment of normative data and reliability",2017,2017-06-01,American Journal of Neuroradiology,Martin A.R.,10.3174/ajnr.A5163,2-s2.0-85020538438,SCOPUS_ID:85020538438,72,Article,
The role of MRI in diagnosing neurovascular compression of the cochlear nerve resulting in typewriter tinnitus,2017,2017-06-01,American Journal of Neuroradiology,Bae Y.J.,10.3174/ajnr.A5156,2-s2.0-85020534710,SCOPUS_ID:85020534710,24,Article,
Role of high-resolution dynamic contrast-enhanced MRI with golden-angle radial sparse parallel reconstruction to identify the normal pituitary gland in patients with macroadenomas,2017,2017-06-01,American Journal of Neuroradiology,Sen R.,10.3174/ajnr.A5244,2-s2.0-85020554446,SCOPUS_ID:85020554446,16,Article,
Imaging manifestations of pseudoprogression in metastatic melanoma nodes injected with talimogene laherparepvec: Initial experience,2017,2017-06-01,American Journal of Neuroradiology,Zamora C.,10.3174/ajnr.A5206,2-s2.0-85020553512,SCOPUS_ID:85020553512,4,Article,
MR imaging grading system for skull base chordoma,2017,2017-06-01,American Journal of Neuroradiology,Tian K.,10.3174/ajnr.A5152,2-s2.0-85020493508,SCOPUS_ID:85020493508,24,Article,
Autoimmune encephalitis: Pathophysiology and imaging review of an overlooked diagnosis,2017,2017-06-01,American Journal of Neuroradiology,Kelley B.,10.3174/ajnr.A5086,2-s2.0-85020497021,SCOPUS_ID:85020497021,233,Review,
Thalamic iron differentiates primary-progressive and relapsing-remitting multiple sclerosis,2017,2017-06-01,American Journal of Neuroradiology,Burgetova A.,10.3174/ajnr.A5166,2-s2.0-85020543262,SCOPUS_ID:85020543262,41,Article,
Resting-state seed-based analysis: An alternative to task-based language fMRI and its laterality index,2017,2017-06-01,American Journal of Neuroradiology,Smitha K.,10.3174/ajnr.A5169,2-s2.0-85020535631,SCOPUS_ID:85020535631,35,Article,
Caution; confusion ahead...,2017,2017-06-01,American Journal of Neuroradiology,Capocci R.,10.3174/ajnr.A5179,2-s2.0-85020540852,SCOPUS_ID:85020540852,10,Letter,
Large basilar apex aneurysms treated with flow-diverter stents,2017,2017-06-01,American Journal of Neuroradiology,Da Ros V.,10.3174/ajnr.A5167,2-s2.0-85020518531,SCOPUS_ID:85020518531,19,Article,
Determining the orientation of directional deep brain stimulation electrodes using 3D rotational fluoroscopy,2017,2017-06-01,American Journal of Neuroradiology,Reinacher P.,10.3174/ajnr.A5153,2-s2.0-85020549200,SCOPUS_ID:85020549200,61,Article,
A novel MRI biomarker of spinal cord white matter injury: T2∗-weighted white matter to gray matter signal intensity ratio,2017,2017-06-01,American Journal of Neuroradiology,Martin A.R.,10.3174/ajnr.A5162,2-s2.0-85020511651,SCOPUS_ID:85020511651,80,Article,
Differences in activation and deactivation in children with sickle cell disease compared with demographically matched controls,2017,2017-06-01,American Journal of Neuroradiology,Sun B.,10.3174/ajnr.A5170,2-s2.0-85020508088,SCOPUS_ID:85020508088,4,Article,
Minor stroke syndromes in large-vessel occlusions: Mechanical thrombectomy or thrombolysis only?,2017,2017-06-01,American Journal of Neuroradiology,Messer M.P.,10.3174/ajnr.A5164,2-s2.0-85020547285,SCOPUS_ID:85020547285,57,Article,
Imaging findings in patients with zoster-associated plexopathy,2017,2017-06-01,American Journal of Neuroradiology,Zubair A.S.,10.3174/ajnr.A5149,2-s2.0-85020542496,SCOPUS_ID:85020542496,21,Article,
Proton chemical shift Imaging study of the combined antiretroviral therapy impact on neurometabolic parameters in chronic HIV infection,2017,2017-06-01,American Journal of Neuroradiology,Boban J.,10.3174/ajnr.A5160,2-s2.0-85020548719,SCOPUS_ID:85020548719,11,Article,
Understanding angiography-based aneurysm flow fields through comparison with computational fluid dynamics,2017,2017-06-01,American Journal of Neuroradiology,Cebral J.R.,10.3174/ajnr.A5158,2-s2.0-85020536918,SCOPUS_ID:85020536918,17,Article,
Risk of thrombus fragmentation during endovascular stroke treatment,2017,2017-05-01,American Journal of Neuroradiology,Kaesmacher X.,10.3174/ajnr.A5105,2-s2.0-85019899663,SCOPUS_ID:85019899663,163,Article,
Reply,2017,2017-05-01,American Journal of Neuroradiology,Booth T.N.,10.3174/ajnr.A5111,2-s2.0-85019863543,SCOPUS_ID:85019863543,0,Letter,
Performance assessment for brain MR imaging registration methods,2017,2017-05-01,American Journal of Neuroradiology,Lin J.S.,10.3174/ajnr.A5122,2-s2.0-85019923942,SCOPUS_ID:85019923942,10,Article,
Can mri visual assessment differentiate the variants of primary-progressive aphasia?,2017,2017-05-01,American Journal of Neuroradiology,Sajjadi S.A.,10.3174/ajnr.A5126,2-s2.0-85019861604,SCOPUS_ID:85019861604,28,Article,
Intracranial arteriovenous shunting detection with arterial spin-labeling and susceptibility-weighted imaging: Potential pitfall of a venous predominant parenchymal arteriovenous malformation,2017,2017-05-01,American Journal of Neuroradiology,Nabavizadeh S.A.,10.3174/ajnr.A5108,2-s2.0-85019928165,SCOPUS_ID:85019928165,3,Letter,
Selective-versus-standard poststent dilation for carotid artery disease: A systematic review and meta-analysis,2017,2017-05-01,American Journal of Neuroradiology,Petr X.O.,10.3174/ajnr.A5103,2-s2.0-85019893988,SCOPUS_ID:85019893988,8,Review,
Hindbrain herniation in Chiari II malformation on fetal and postnatal MRI,2017,2017-05-01,American Journal of Neuroradiology,Nagaraj U.D.,10.3174/ajnr.A5116,2-s2.0-85019895523,SCOPUS_ID:85019895523,56,Article,
Classification of high-grade glioma into tumor and nontumor components using support vector machine,2017,2017-05-01,American Journal of Neuroradiology,Blumenthal D.T.,10.3174/ajnr.A5127,2-s2.0-85019936932,SCOPUS_ID:85019936932,33,Article,
Intraforaminal location of thoracolumbar radicular arteries providing an anterior radiculomedullary artery using flat panel catheter angiotomography,2017,2017-05-01,American Journal of Neuroradiology,Gregg L.,10.3174/ajnr.A5104,2-s2.0-85019961021,SCOPUS_ID:85019961021,23,Article,
A multiparametric model for mapping cellularity in glioblastoma using radiographically localized biopsies,2017,2017-05-01,American Journal of Neuroradiology,Chang P.D.,10.3174/ajnr.A5112,2-s2.0-85019842202,SCOPUS_ID:85019842202,103,Article,
Clinical and imaging characteristics of diffuse intracranial dolichoectasia,2017,2017-05-01,American Journal of Neuroradiology,Brinjikji W.,10.3174/ajnr.A5102,2-s2.0-85019880764,SCOPUS_ID:85019880764,26,Article,
Prognostic predictors of visual outcome in open globe injury: Emphasis on facial CT findings,2017,2017-05-01,American Journal of Neuroradiology,Bodanapally U.K.,10.3174/ajnr.A5107,2-s2.0-85019956946,SCOPUS_ID:85019956946,9,Article,
Entorhinal cortex: Antemortem cortical thickness and postmortem neurofibrillary tangles and amyloid pathology,2017,2017-05-01,American Journal of Neuroradiology,Thaker A.A.,10.3174/ajnr.A5133,2-s2.0-85019890861,SCOPUS_ID:85019890861,41,Article,
Brain development in fetuses of mothers with diabetes: A case-control MR imaging study,2017,2017-05-01,American Journal of Neuroradiology,Denison F.C.,10.3174/ajnr.A5118,2-s2.0-85019933262,SCOPUS_ID:85019933262,22,Article,
Presurgical brain mapping of the ventral somatomotor network in patients with brain tumors using resting-state fMRI,2017,2017-05-01,American Journal of Neuroradiology,Yahyavi-Firouz-Abadi N.,10.3174/ajnr.A5132,2-s2.0-85019874407,SCOPUS_ID:85019874407,21,Article,
Quantifying intracranial internal carotid artery stenosis on MR angiography,2017,2017-05-01,American Journal of Neuroradiology,Baradaran X.H.,10.3174/ajnr.A5113,2-s2.0-85019843318,SCOPUS_ID:85019843318,26,Article,
Restriction spectrum imaging improves risk stratification in patients with glioblastoma,2017,2017-05-01,American Journal of Neuroradiology,Krishnan A.P.,10.3174/ajnr.A5099,2-s2.0-85019846331,SCOPUS_ID:85019846331,13,Article,
Combined diffusion tensor imaging and apparent transverse relaxation rate differentiate Parkinson disease and atypical parkinsonism,2017,2017-05-01,American Journal of Neuroradiology,Du G.,10.3174/ajnr.A5136,2-s2.0-85019898547,SCOPUS_ID:85019898547,36,Article,
3D ultrasound for imaging and quantifying carotid ulcers,2017,2017-05-01,American Journal of Neuroradiology,Spence J.,10.3174/ajnr.A5130,2-s2.0-85019870623,SCOPUS_ID:85019870623,2,Letter,
Cognitive implications of deep gray matter iron in multiple sclerosis,2017,2017-05-01,American Journal of Neuroradiology,Fujiwara E.,10.3174/ajnr.A5109,2-s2.0-85019954256,SCOPUS_ID:85019954256,33,Article,
Reply,2017,2017-05-01,American Journal of Neuroradiology,Yuan X.J.,10.3174/ajnr.A5146,2-s2.0-85019881001,SCOPUS_ID:85019881001,0,Letter,
Quantitative assessment of variation in CT parameters on texture features: Pilot study using a nonanatomic phantom,2017,2017-05-01,American Journal of Neuroradiology,Buch K.,10.3174/ajnr.A5139,2-s2.0-85019839008,SCOPUS_ID:85019839008,51,Article,
Site and rate of occlusive disease in cervicocerebral arteries: A CT angiography study of 2209 patients with acute ischemic stroke,2017,2017-05-01,American Journal of Neuroradiology,Rotzinger D.,10.3174/ajnr.A5123,2-s2.0-85019911546,SCOPUS_ID:85019911546,21,Article,
Detection of focal longitudinal changes in the brain by subtraction of MR images,2017,2017-05-01,American Journal of Neuroradiology,Patel N.,10.3174/ajnr.A5165,2-s2.0-85019949162,SCOPUS_ID:85019949162,13,Article,
"Spectrum of spinal cord, spinal root, and brain mri abnormalities in congenital Zika syndrome with and without Arthrogryposis",2017,2017-05-01,American Journal of Neuroradiology,Aragao M.F.V.V.,10.3174/ajnr.A5125,2-s2.0-85019954040,SCOPUS_ID:85019954040,51,Article,
Reply,2017,2017-05-01,American Journal of Neuroradiology,Hodel X.J.,10.3174/ajnr.A5131,2-s2.0-85019870806,SCOPUS_ID:85019870806,0,Letter,
Enhancing brain lesions during acute optic neuritis and/or longitudinally extensive transverse myelitis may portend a higher relapse rate in neuromyelitis optica spectrum disorders,2017,2017-05-01,American Journal of Neuroradiology,Orman G.,10.3174/ajnr.A5141,2-s2.0-85019858815,SCOPUS_ID:85019858815,13,Article,
Trochlear groove and trochlear cistern: Useful anatomic landmarks for identifying the tentorial segment of cranial nerve IV on MRI,2017,2017-05-01,American Journal of Neuroradiology,Bunch P.M.,10.3174/ajnr.A5117,2-s2.0-85019910069,SCOPUS_ID:85019910069,14,Article,
Benign spine lesions: Advances in techniques for minimally invasive percutaneous treatment,2017,2017-05-01,American Journal of Neuroradiology,Tomasian A.,10.3174/ajnr.A5084,2-s2.0-85019941637,SCOPUS_ID:85019941637,45,Review,
Brain perivascular spaces as biomarkers of vascular risk: RESULTS from the Northern Manhattan Study,2017,2017-05-01,American Journal of Neuroradiology,Gutierrez J.,10.3174/ajnr.A5129,2-s2.0-85019911296,SCOPUS_ID:85019911296,59,Article,
"Regarding ""MR imaging of the cervical spine in nonaccidental trauma: A tertiary institution experience""",2017,2017-05-01,American Journal of Neuroradiology,Wu X.,10.3174/ajnr.A5098,2-s2.0-85019963661,SCOPUS_ID:85019963661,1,Letter,
Enhancing brain lesions during acute optic neuritis and/or longitudinally extensive transverse myelitis may portend a higher relapse rate in neuromyelitis optica spectrum disorders,2017,2017-05-01,American Journal of Neuroradiology,Orman G.,10.3174/ajnr.A5141,2-s2.0-85019858815,SCOPUS_ID:85019858815,13,Article,
Trochlear groove and trochlear cistern: Useful anatomic landmarks for identifying the tentorial segment of cranial nerve IV on MRI,2017,2017-05-01,American Journal of Neuroradiology,Bunch P.M.,10.3174/ajnr.A5117,2-s2.0-85019910069,SCOPUS_ID:85019910069,14,Article,
Mri-based texture analysis to differentiate sinonasal squamous cell carcinoma from inverted papilloma,2017,2017-05-01,American Journal of Neuroradiology,Ramkumar S.,10.3174/ajnr.A5106,2-s2.0-85019930590,SCOPUS_ID:85019930590,56,Article,
Acute cytotoxic and vasogenic edema after subarachnoid hemorrhage: A quantitative MRI study,2017,2017-05-01,American Journal of Neuroradiology,Weimer J.M.,10.3174/ajnr.A5181,2-s2.0-85019867550,SCOPUS_ID:85019867550,41,Article,
Progressive cortical neuronal damage and extracranial-intracranial bypass surgery in patients with misery perfusion,2017,2017-05-01,American Journal of Neuroradiology,Yamauchi H.,10.3174/ajnr.A5110,2-s2.0-85019882006,SCOPUS_ID:85019882006,5,Article,
Multiparametric evaluation in differentiating glioma recurrence from treatment-induced necrosis using simultaneous 18F-FDG-PET/MRI: A single-institution retrospective study,2017,2017-05-01,American Journal of Neuroradiology,Jena A.,10.3174/ajnr.A5124,2-s2.0-85019906164,SCOPUS_ID:85019906164,49,Article,
